-10.0 : -17.215839385986328
-9.5 : -2718.9853515625
-9.0 : 2.3897342681884766
-8.5 : 1.1099379062652588
-8.0 : 314.1001892089844
-7.5 : -19.112070083618164
-7.0 : 0.689272940158844
-6.5 : -57.85988998413086
-6.0 : 75.69747161865234
-5.5 : 12.3783540725708
-5.0 : 53.961936950683594
-4.5 : -119.58094787597656
-4.0 : -12.235312461853027
-3.5 : -43.459983825683594
-3.0 : 257.1327819824219
-2.5 : -0.7840869426727295
-2.0 : 9.58474349975586
-1.5 : -2803.92626953125
-1.0 : -2.6731932163238525
-0.5 : -0.2572692334651947
0.0 : null
0.5 : -1.0009663105010986
1.0 : 0.0
1.5 : 0.5849817395210266
2.0 : 1.0009663105010986
2.5 : 1.329916000366211
3.0 : 1.6176822185516357
3.5 : 1.8999438285827637
4.0 : 2.208988904953003
4.5 : 2.5754313468933105
5.0 : 3.02848482131958
5.5 : 3.5958635807037354
6.0 : 4.303649425506592
6.5 : 5.176199913024902
7.0 : 6.236121654510498
7.5 : 7.504292964935303
8.0 : 8.999917030334473
8.5 : 10.740601539611816
9.0 : 12.742452621459961
9.5 : 15.02016544342041
10.0 : 17.587133407592773
