-10.0 : null
-9.5 : null
-9.0 : null
-8.5 : null
-8.0 : null
-7.5 : null
-7.0 : null
-6.5 : null
-6.0 : null
-5.5 : null
-5.0 : null
-4.5 : null
-4.0 : null
-3.5 : null
-3.0 : null
-2.5 : null
-2.0 : null
-1.5 : null
-1.0 : null
-0.5 : null
0.0 : null
0.5 : -0.3010300099849701
1.0 : 0.0
1.5 : 0.1760912537574768
2.0 : 0.3010300099849701
2.5 : 0.3979400098323822
3.0 : 0.4771212339401245
3.5 : 0.5440680384635925
4.0 : 0.6020600199699402
4.5 : 0.6532125473022461
5.0 : 0.6989700198173523
5.5 : 0.7403627038002014
6.0 : 0.778151273727417
6.5 : 0.8129133582115173
7.0 : 0.845098078250885
7.5 : 0.8750612735748291
8.0 : 0.9030900001525879
8.5 : 0.9294189810752869
9.0 : 0.954242467880249
9.5 : 0.9777235984802246
10.0 : 1.0
