-10.0 : -1.5423510074615479
-9.5 : -13.268892288208008
-9.0 : 2.210845470428467
-8.5 : 0.7539406418800354
-8.0 : 0.14706505835056305
-7.5 : -0.3695472776889801
-7.0 : -1.1475154161453247
-6.5 : -4.539734363555908
-6.0 : 3.4363529682159424
-5.5 : 1.0044355392456055
-5.0 : 0.2958129346370697
-4.5 : -0.21564124524593353
-4.0 : -0.8636910915374756
-3.5 : -2.669616460800171
-3.0 : 7.015252590179443
-2.5 : 1.3386482000350952
-2.0 : 0.4576575458049774
-1.5 : -0.0709148421883583
-1.0 : -0.6420926451683044
-0.5 : -1.8304877281188965
0.0 : null
0.5 : 1.8304877281188965
1.0 : 0.6420926451683044
1.5 : 0.0709148421883583
2.0 : -0.4576575458049774
2.5 : -1.3386482000350952
3.0 : -7.015252590179443
3.5 : 2.669616460800171
4.0 : 0.8636910915374756
4.5 : 0.21564124524593353
5.0 : -0.2958129346370697
5.5 : -1.0044355392456055
6.0 : -3.4363529682159424
6.5 : 4.539734363555908
7.0 : 1.1475154161453247
7.5 : 0.3695472776889801
8.0 : -0.14706505835056305
8.5 : -0.7539406418800354
9.0 : -2.210845470428467
9.5 : 13.268892288208008
10.0 : 1.5423510074615479
