-10.0 : -1.1917935609817505
-9.5 : -1.0028358697891235
-9.0 : -1.097537875175476
-8.5 : -1.6610968112945557
-8.0 : -6.87285041809082
-7.5 : 2.884876251220703
-7.0 : 1.3264318704605103
-6.5 : 1.0239737033843994
-6.0 : 1.0414819717407227
-5.5 : 1.4110944271087646
-5.0 : 3.525320053100586
-4.5 : -4.743927478790283
-4.0 : -1.5298856496810913
-3.5 : -1.0678550004959106
-3.0 : -1.0101085901260376
-2.5 : -1.248215675354004
-2.0 : -2.4029979705810547
-1.5 : 14.136833190917969
-1.0 : 1.8508156538009644
-0.5 : 1.1394939422607422
0.0 : 1.0
0.5 : 1.1394939422607422
1.0 : 1.8508156538009644
1.5 : 14.136833190917969
2.0 : -2.4029979705810547
2.5 : -1.248215675354004
3.0 : -1.0101085901260376
3.5 : -1.0678550004959106
4.0 : -1.5298856496810913
4.5 : -4.743927478790283
5.0 : 3.525320053100586
5.5 : 1.4110944271087646
6.0 : 1.0414819717407227
6.5 : 1.0239737033843994
7.0 : 1.3264318704605103
7.5 : 2.884876251220703
8.0 : -6.87285041809082
8.5 : -1.6610968112945557
9.0 : -1.097537875175476
9.5 : -1.0028358697891235
10.0 : -1.1917935609817505
